"Status","Invoiced","Number","Date","Buyer","Job","Quantity","Approved By","Amount","Shipping Date","Seller","Amount (CAD)","Unbilled Balance (CAD)","Unpaid Balance (CAD)","Employee","Reference","Weight (lb)","Volume (ft³)","Approved Date","Payment Terms","Incoterms","Notes","Currency","Billing Address","Shipping Address","Seller Address","Modes of Transportation","Last Event","Online","Type","Exchange Rate","Is Cancelled","Reverse Exchange Rate","Paid","Division","Template Name","Tax Amt. (CAD)","Amt. Before Tax (CAD)","Other Charges (CAD)","Items Amount (CAD)","Online Creator","Is Printed","Attachments","Backordered","External Id","Channel","Store Order Reference","Store Order Date","Courier","Shipment Type","Shipping Cost","Salesperson","Billing Client","Synced to Logistico","POS Order","Fulfilled","Total Discount (CAD)","Total Discount","Returning","Purchase Order","Lot Number","Container#"
"Delivered","Yes","2533","12/20/2022","Sobeys BCH","2533","960","Naomi Bendayan","CAD 34780.80","12/26/2022","Equifruit, Inc.","34,780.80","0.00","0.00","Marie Lamare",,"38,392.18","2,034.12","01/03/2023","Net 30",,,"Canadian Dollar","Montreal, QC H1G 3J5. Canada","1500 Bd de Montarville, Boucherville, QC J4B 5Y3. Canada","5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada",,,"No","Unknown","1.00","No","1.00","Yes",,,"0.00","34,780.80","0.00","34,780.80",,"No","No","No",,,,,,,"0.00",,"Sobeys BCH","No","No","No","0.00","CAD 0.00","0","4566050087",,
"Delivered","Yes","2524","12/20/2022","Chiovitti Banana Co., Ltd","2524","960","Naomi Bendayan","USD 23145.60","12/24/2022","Equifruit, Inc.","31,547.45","0.00","0.00","Marie Lamare",,"38,392.18","2,034.12","01/03/2023","Net 30",,,"United States Dollar","26 Magnificent Road, Toronto, ON M8Z 4T3. Canada","26 Magnificent Road, Toronto, ON M8Z 4T3. Canada","5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada",,,"No","Unknown","0.73","No","1.36","Yes",,,"0.00","31,547.45","0.00","31,547.45",,"No","No","No",,,,,,,"0.00",,"Chiovitti Banana Co., Ltd","No","No","No","0.00","USD 0.00","0","226353",,
"Delivered","Yes","2527","12/20/2022","Courchesne Larose","2527","960","Naomi Bendayan","USD 25737.60","12/29/2022","Equifruit, Inc.","35,080.35","0.00","0.00","Marie Lamare",,"38,392.18","2,034.12","01/03/2023","Net 30",,,"United States Dollar","9761 boul. des Sciences, Montréal, QC H1J 0A6. Canada","9761 boul. des Sciences, Montréal, QC H1J 0A6. Canada","5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada",,,"No","Unknown","0.73","No","1.36","Yes",,,"0.00","35,080.35","0.00","35,080.35",,"No","No","No",,,,,,,"0.00",,"Courchesne Larose","No","No","No","0.00","USD 0.00","0","2281893",,
"Delivered","Yes","2528","12/20/2022","Sobeys BCH","2528","960","Naomi Bendayan","CAD 34780.80","12/23/2022","Equifruit, Inc.","34,780.80","0.00","0.00","Marie Lamare",,"38,392.18","2,034.12","01/03/2023","Net 30",,,"Canadian Dollar","Montreal, QC H1G 3J5. Canada","1500 Bd de Montarville, Boucherville, QC J4B 5Y3. Canada","5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada",,,"No","Unknown","1.00","No","1.00","No",,,"0.00","34,780.80","0.00","34,780.80",,"No","No","No",,,,,,,"0.00",,"Sobeys BCH","No","No","No","0.00","CAD 0.00","0","4566079426",,
"Delivered","Yes","2526","12/20/2022","Costco Vaughan Wet","2526","900","Naomi Bendayan","USD 25686.00","12/22/2022","Equifruit, Inc.","35,010.02","0.00","0.00","Marie Lamare",,"35,992.67","1,906.99","01/03/2023","Net 30",,,"United States Dollar","100 Line Drive, Vaughan, ON L4H 4M2. Canada","100 Line Drive, Vaughan, ON L4H 4M2. Canada","5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada",,,"No","Unknown","0.73","No","1.36","Yes",,,"0.00","35,010.02","0.00","35,010.02",,"No","No","No",,,,,,,"0.00",,"Costco Vaughan Wet","No","No","No","0.00","USD 0.00","0","226355",,
"Delivered","Yes","2525G","12/20/2022","GO FRESH","2525","240","Naomi Bendayan","USD 6523.20","12/22/2022","Equifruit, Inc.","8,891.12","0.00","0.00","Marie Lamare",,"9,598.05","508.53","01/03/2023","Net 30",,,"United States Dollar","247-165 the Queensway, Toronto, ON M8Y 1H8. Canada","302 Dwight Avenue, Toronto, ON M8W 2W7. Canada","5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada",,,"No","Unknown","0.73","No","1.36","Yes",,,"0.00","8,891.12","0.00","8,891.12",,"No","No","No",,,,,,,"0.00",,"GO FRESH","No","No","No","0.00","USD 0.00","0","12757",,
"Delivered","Yes","2525C","12/20/2022","Chiovitti Banana Co., Ltd","2525","720","Naomi Bendayan","USD 17801.28","12/22/2022","Equifruit, Inc.","24,263.14","0.00","0.00","Marie Lamare",,"28,794.14","1,525.59","01/03/2023","Net 30",,,"United States Dollar","26 Magnificent Road, Toronto, ON M8Z 4T3. Canada","26 Magnificent Road, Toronto, ON M8Z 4T3. Canada","5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada",,,"No","Unknown","0.73","No","1.36","Yes",,,"0.00","24,263.14","0.00","24,263.14",,"No","No","No",,,,,,,"0.00",,"Chiovitti Banana Co., Ltd","No","No","No","0.00","USD 0.00","0","226354",,
"Delivered","Yes","2523","12/20/2022","Costco Vaughan Wet","2523","900","Naomi Bendayan","USD 25686.00","12/21/2022","Equifruit, Inc.","35,010.02","0.00","0.00","Marie Lamare",,"35,992.67","1,906.99","01/03/2023","Net 30",,,"United States Dollar","100 Line Drive, Vaughan, ON L4H 4M2. Canada","100 Line Drive, Vaughan, ON L4H 4M2. Canada","5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada",,,"No","Unknown","0.73","No","1.36","Yes",,,"0.00","35,010.02","0.00","35,010.02",,"No","No","No",,,,,,,"0.00",,"Costco Vaughan Wet","No","No","No","0.00","USD 0.00","0","226352",,
"Delivered","Yes","2520","12/19/2022","Chiovitti Banana Co., Ltd","2520","960","Naomi Bendayan","USD 23145.60","12/20/2022","Equifruit, Inc.","31,547.45","0.00","0.00","Marie Lamare",,"38,392.18","2,034.12","01/03/2023","Net 30",,,"United States Dollar","26 Magnificent Road, Toronto, ON M8Z 4T3. Canada","26 Magnificent Road, Toronto, ON M8Z 4T3. Canada","5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada",,,"No","Unknown","0.73","No","1.36","Yes",,,"0.00","31,547.45","0.00","31,547.45",,"No","No","No",,,,,,,"0.00",,"Chiovitti Banana Co., Ltd","No","No","No","0.00","USD 0.00","0","226351",,
"Delivered","Yes","2521G","12/16/2022","GO FRESH","2521","336","Naomi Bendayan","USD 9132.48","12/19/2022","Equifruit, Inc.","12,447.57","0.00","0.00","Marie Lamare",,"13,437.26","711.94","12/19/2022","Net 30",,,"United States Dollar","247-165 the Queensway, Toronto, ON M8Y 1H8. Canada","302 Dwight Avenue, Toronto, ON M8W 2W7. Canada","5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada",,,"No","Unknown","0.73","No","1.36","Yes",,,"0.00","12,447.57","0.00","12,447.57",,"No","No","No",,,,,,,"0.00",,"GO FRESH","No","No","No","0.00","USD 0.00","0","12756",,
"Delivered","Yes","2521C","12/16/2022","Chiovitti Banana Co., Ltd","2521","624","Naomi Bendayan","USD 15486.72","12/19/2022","Equifruit, Inc.","21,108.40","0.00","0.00","Marie Lamare",,"24,954.92","1,322.18","12/19/2022","Net 30",,,"United States Dollar","26 Magnificent Road, Toronto, ON M8Z 4T3. Canada","26 Magnificent Road, Toronto, ON M8Z 4T3. Canada","5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada",,,"No","Unknown","0.73","No","1.36","Yes",,,"0.00","21,108.40","0.00","21,108.40",,"No","No","No",,,,,,,"0.00",,"Chiovitti Banana Co., Ltd","No","No","No","0.00","USD 0.00","0","226350",,
"Delivered","Yes","2519","12/16/2022","Costco Vaughan Wet","2519","900","Naomi Bendayan","USD 25686.00","12/19/2022","Equifruit, Inc.","35,010.02","0.00","0.00","Marie Lamare",,"35,992.67","1,906.99","12/19/2022","Net 30",,,"United States Dollar","100 Line Drive, Vaughan, ON L4H 4M2. Canada","100 Line Drive, Vaughan, ON L4H 4M2. Canada","5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada",,,"No","Unknown","0.73","No","1.36","Yes",,,"0.00","35,010.02","0.00","35,010.02",,"No","No","No",,,,,,,"0.00",,"Costco Vaughan Wet","No","No","No","0.00","USD 0.00","0","226349",,
"Delivered","Yes","2517","12/16/2022","Courchesne Larose","2517","960","Naomi Bendayan","USD 25737.60","12/19/2022","Equifruit, Inc.","35,080.35","0.00","0.00","Marie Lamare",,"38,392.18","2,034.12","12/19/2022","Net 30",,,"United States Dollar","9761 boul. des Sciences, Montréal, QC H1J 0A6. Canada","9761 boul. des Sciences, Montréal, QC H1J 0A6. Canada","5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada",,,"No","Unknown","0.73","No","1.36","Yes",,,"0.00","35,080.35","0.00","35,080.35",,"No","No","No",,,,,,,"0.00",,"Courchesne Larose","No","No","No","0.00","USD 0.00","0","02281892",,
"Delivered","Yes","2522","12/16/2022","Sobeys BCH","2522","960","Naomi Bendayan","USD 34780.80","12/19/2022","Equifruit, Inc.","47,406.23","12,625.43","0.00","Marie Lamare",,"38,392.18","2,034.12","12/19/2022","Net 30",,,"United States Dollar","Montreal, QC H1G 3J5. Canada","1500 Bd de Montarville, Boucherville, QC J4B 5Y3. Canada","5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada",,,"No","Unknown","0.73","No","1.36","Yes",,,"0.00","47,406.23","0.00","47,406.23",,"No","No","No",,,,,,,"0.00",,"Sobeys BCH","No","No","No","0.00","USD 0.00","0","4566050086",,
"Delivered","Yes","2518","12/16/2022","Costco Vaughan Wet","2518","900","Naomi Bendayan","USD 25686.00","12/17/2022","Equifruit, Inc.","35,010.02","0.00","0.00","Marie Lamare",,"35,992.67","1,906.99","12/19/2022","Net 30",,,"United States Dollar","100 Line Drive, Vaughan, ON L4H 4M2. Canada","100 Line Drive, Vaughan, ON L4H 4M2. Canada","5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada",,,"No","Unknown","0.73","No","1.36","Yes",,,"0.00","35,010.02","0.00","35,010.02",,"No","No","No",,,,,,,"0.00",,"Costco Vaughan Wet","No","No","No","0.00","USD 0.00","0","226229",,
"Delivered","Yes","2505","12/13/2022","Costco Vaughan Wet","2505","900","Naomi Bendayan","USD 25686.00","12/18/2022","Equifruit, Inc.","35,010.02","0.00","0.00","Marie Lamare",,"35,992.67","1,906.99","12/19/2022","Net 30",,,"United States Dollar","100 Line Drive, Vaughan, ON L4H 4M2. Canada","100 Line Drive, Vaughan, ON L4H 4M2. Canada","5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada",,,"No","Unknown","0.73","No","1.36","Yes",,,"0.00","35,010.02","0.00","35,010.02",,"No","No","No",,,,,,,"0.00",,"Costco Vaughan Wet","No","No","No","0.00","USD 0.00","0","226221",,
"Delivered","Yes","2501G","12/13/2022","GO FRESH","2501","240","Naomi Bendayan","USD 6523.20","12/16/2022","Equifruit, Inc.","8,891.12","0.00","0.00","Marie Lamare",,"9,598.05","508.53","12/19/2022","Net 30",,,"United States Dollar","247-165 the Queensway, Toronto, ON M8Y 1H8. Canada","302 Dwight Avenue, Toronto, ON M8W 2W7. Canada","5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada",,,"No","Unknown","0.73","No","1.36","Yes",,,"0.00","8,891.12","0.00","8,891.12",,"No","No","No",,,,,,,"0.00",,"GO FRESH","No","No","No","0.00","USD 0.00","0","12755",,
"Delivered","Yes","2501C","12/13/2022","Chiovitti Banana Co., Ltd","2501","720","Naomi Bendayan","USD 17801.28","12/16/2022","Equifruit, Inc.","24,263.14","0.00","0.00","Marie Lamare",,"28,794.14","1,525.59","12/19/2022","Net 30",,,"United States Dollar","26 Magnificent Road, Toronto, ON M8Z 4T3. Canada","26 Magnificent Road, Toronto, ON M8Z 4T3. Canada","5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada",,,"No","Unknown","0.73","No","1.36","Yes",,,"0.00","24,263.14","0.00","24,263.14",,"No","No","No",,,,,,,"0.00",,"Chiovitti Banana Co., Ltd","No","No","No","0.00","USD 0.00","0","226223",,
"Delivered","Yes","2516","12/13/2022","Sobeys Whitby","2516","960","Naomi Bendayan","CAD 35222.40","12/16/2022","Equifruit, Inc.","35,222.40","0.00","0.00","Marie Lamare",,"38,392.18","2,034.12","12/19/2022","Net 30",,,"Canadian Dollar",,"100 Nordeagle Ave, Whitby, ON L1N 0B6. Canada","5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada",,,"No","Unknown","1.00","No","1.00","Yes",,,"0.00","35,222.40","0.00","35,222.40",,"No","No","No",,,,,,,"0.00",,"Sobeys Whitby","No","No","No","0.00","CAD 0.00","0","4541694241",,
"Delivered","Yes","2503","12/13/2022","Courchesne Larose","2503","960","Naomi Bendayan","USD 25737.60","12/15/2022","Equifruit, Inc.","35,080.35","0.00","0.00","Marie Lamare",,"0.00","1,881.60","12/19/2022","Net 30",,,"United States Dollar","9761 boul. des Sciences, Montréal, QC H1J 0A6. Canada","9761 boul. des Sciences, Montréal, QC H1J 0A6. Canada","5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada",,,"No","Unknown","0.73","No","1.36","Yes",,,"0.00","35,080.35","0.00","35,080.35",,"No","No","No",,,,,,,"0.00",,"Courchesne Larose","No","No","No","0.00","USD 0.00","0","02281890",,
"Delivered","Yes","2515","12/13/2022","Costco Vaughan Wet","2515","900","Naomi Bendayan","USD 25686.00","12/15/2022","Equifruit, Inc.","35,010.02","0.00","0.00","Marie Lamare",,"35,992.67","1,906.99","12/19/2022","Net 30",,,"United States Dollar","100 Line Drive, Vaughan, ON L4H 4M2. Canada","100 Line Drive, Vaughan, ON L4H 4M2. Canada","5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada",,,"No","Unknown","0.73","No","1.36","Yes",,,"0.00","35,010.02","0.00","35,010.02",,"No","No","No",,,,,,,"0.00",,"Costco Vaughan Wet","No","No","No","0.00","USD 0.00","0","226227",,
"Delivered","Yes","2513","12/13/2022","Sobeys BCH","2513","960","Naomi Bendayan","CAD 34780.80","12/15/2022","Equifruit, Inc.","34,780.80","0.00","0.00","Marie Lamare",,"38,390.40","2,035.20","12/15/2022","Net 30",,,"Canadian Dollar","Montreal, QC H1G 3J5. Canada","1500 Bd de Montarville, Boucherville, QC J4B 5Y3. Canada","5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada",,,"No","Unknown","1.00","No","1.00","Yes",,,"0.00","34,780.80","0.00","34,780.80",,"No","No","No",,,,,,,"0.00",,"Sobeys BCH","No","No","No","0.00","CAD 0.00","0","4566048057",,
"Delivered","Yes","2512","12/13/2022","Chiovitti Banana Co., Ltd","2512","960","Naomi Bendayan","USD 23145.60","12/15/2022","Equifruit, Inc.","31,547.45","0.00","0.00","Marie Lamare",,"38,392.18","2,034.12","12/15/2022","Net 30",,,"United States Dollar","26 Magnificent Road, Toronto, ON M8Z 4T3. Canada","26 Magnificent Road, Toronto, ON M8Z 4T3. Canada","5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada",,,"No","Unknown","0.73","No","1.36","Yes",,,"0.00","31,547.45","0.00","31,547.45",,"No","No","No",,,,,,,"0.00",,"Chiovitti Banana Co., Ltd","No","No","No","0.00","USD 0.00","0","226225",,
"Delivered","Yes","2514G","12/13/2022","GO FRESH","2514","240","Naomi Bendayan","USD 6523.20","12/15/2022","Equifruit, Inc.","8,891.12","0.00","0.00","Marie Lamare",,"9,598.05","508.53","12/15/2022","Net 30",,,"United States Dollar","247-165 the Queensway, Toronto, ON M8Y 1H8. Canada","302 Dwight Avenue, Toronto, ON M8W 2W7. Canada","5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada",,,"No","Unknown","0.73","No","1.36","Yes",,,"0.00","8,891.12","0.00","8,891.12",,"No","No","No",,,,,,,"0.00",,"GO FRESH","No","No","No","0.00","USD 0.00","0","12753",,
"Delivered","Yes","2514C","12/13/2022","Chiovitti Banana Co., Ltd","2514","720","Naomi Bendayan","USD 17801.28","12/15/2022","Equifruit, Inc.","24,263.14","0.00","0.00","Marie Lamare",,"28,794.14","1,525.59","12/15/2022","Net 30",,,"United States Dollar","26 Magnificent Road, Toronto, ON M8Z 4T3. Canada","26 Magnificent Road, Toronto, ON M8Z 4T3. Canada","5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada",,,"No","Unknown","0.73","No","1.36","Yes",,,"0.00","24,263.14","0.00","24,263.14",,"No","No","No",,,,,,,"0.00",,"Chiovitti Banana Co., Ltd","No","No","No","0.00","USD 0.00","0","226226",,
"Delivered","Yes","2508","12/13/2022","Sobeys BCH","2508","960","Naomi Bendayan","CAD 34780.80","12/14/2022","Equifruit, Inc.","34,780.80","0.00","0.00","Marie Lamare",,"38,392.18","2,034.12","12/15/2022","Net 30",,,"Canadian Dollar","Montreal, QC H1G 3J5. Canada","1500 Bd de Montarville, Boucherville, QC J4B 5Y3. Canada","5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada",,,"No","Unknown","1.00","No","1.00","Yes",,,"0.00","34,780.80","0.00","34,780.80",,"No","No","No",,,,,,,"0.00",,"Sobeys BCH","No","No","No","0.00","CAD 0.00","0","4566048056",,
"Delivered","Yes","2511","12/13/2022","Costco Vaughan Wet","2511","900","Naomi Bendayan","USD 25686.00","12/14/2022","Equifruit, Inc.","35,010.02","0.00","0.00","Marie Lamare",,"35,992.67","1,906.99","12/15/2022","Net 30",,,"United States Dollar","100 Line Drive, Vaughan, ON L4H 4M2. Canada","100 Line Drive, Vaughan, ON L4H 4M2. Canada","5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada",,,"No","Unknown","0.73","No","1.36","Yes",,,"0.00","35,010.02","0.00","35,010.02",,"No","No","No",,,,,,,"0.00",,"Costco Vaughan Wet","No","No","No","0.00","USD 0.00","0","226224",,
"Delivered","Yes","2507C","12/09/2022","Chiovitti Banana Co., Ltd","2507","624","Naomi Bendayan","USD 16518.24","12/08/2022","Equifruit, Inc.","22,545.74","31.38","0.00","Marie Lamare",,"24,954.92","1,322.18","12/15/2022","Net 30",,,"United States Dollar","26 Magnificent Road, Toronto, ON M8Z 4T3. Canada","26 Magnificent Road, Toronto, ON M8Z 4T3. Canada","5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada",,,"No","Unknown","0.73","No","1.36","Yes",,,"0.00","22,545.74","0.00","22,545.74",,"No","No","No",,,,,,,"0.00",,"Chiovitti Banana Co., Ltd","No","No","No","-14.86","USD 0.00","0","226098",,
"Delivered","Yes","2506","12/09/2022","Chiovitti Banana Co., Ltd","2506","960","Naomi Bendayan","USD 23145.60","12/12/2022","Equifruit, Inc.","31,570.60","23.15","0.00","Marie Lamare",,"38,392.18","2,034.12","12/15/2022","Net 30",,,"United States Dollar","26 Magnificent Road, Toronto, ON M8Z 4T3. Canada","26 Magnificent Road, Toronto, ON M8Z 4T3. Canada","5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada",,,"No","Unknown","0.73","No","1.36","Yes",,,"0.00","31,570.60","0.00","31,570.60",,"No","No","No",,,,,,,"0.00",,"Chiovitti Banana Co., Ltd","No","No","No","0.00","USD 0.00","0","226222",,
"Delivered","Yes","2504","12/09/2022","Costco Vaughan Wet","2504","900","Naomi Bendayan","USD 25686.00","12/10/2022","Equifruit, Inc.","35,035.70","25.68","0.00","Marie Lamare",,"35,992.67","1,906.99","12/15/2022","Net 30",,,"United States Dollar","100 Line Drive, Vaughan, ON L4H 4M2. Canada","100 Line Drive, Vaughan, ON L4H 4M2. Canada","5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada",,,"No","Unknown","0.73","No","1.36","Yes",,,"0.00","35,035.70","0.00","35,035.70",,"No","No","No",,,,,,,"0.00",,"Costco Vaughan Wet","No","No","No","0.00","USD 0.00","0","226102",,
"Delivered","Yes","2500","12/09/2022","Chiovitti Banana Co., Ltd","2500","960","Naomi Bendayan","USD 23145.60","12/09/2022","Equifruit, Inc.","31,570.60","23.15","0.00","Marie Lamare",,"38,392.18","2,034.12","12/15/2022","Net 30",,,"United States Dollar","26 Magnificent Road, Toronto, ON M8Z 4T3. Canada","26 Magnificent Road, Toronto, ON M8Z 4T3. Canada","5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada",,,"No","Unknown","0.73","No","1.36","Yes",,,"0.00","31,570.60","0.00","31,570.60",,"No","No","No",,,,,,,"0.00",,"Chiovitti Banana Co., Ltd","No","No","No","0.00","USD 0.00","0","226101",,
"Delivered","Yes","2480C","12/08/2022","Chiovitti Banana Co., Ltd","2480","240","Naomi Bendayan","USD 6523.20","12/09/2022","Equifruit, Inc.","8,897.64","6.52","0.00","Marie Lamare",,"9,598.05","508.53","12/15/2022","Net 30",,,"United States Dollar","26 Magnificent Road, Toronto, ON M8Z 4T3. Canada","26 Magnificent Road, Toronto, ON M8Z 4T3. Canada","5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada",,,"No","Unknown","0.73","No","1.36","Yes",,,"0.00","8,897.64","0.00","8,897.64",,"No","No","No",,,,,,,"0.00",,"Chiovitti Banana Co., Ltd","No","No","No","0.00","USD 0.00","0","226100",,
"Delivered","Yes","2480W","12/08/2022","Sobeys Whitby","2480","720","Naomi Bendayan","CAD 26416.80","12/09/2022","Equifruit, Inc.","26,416.80","0.00","0.00","Marie Lamare",,"28,794.14","1,525.59","12/15/2022","Net 30",,,"Canadian Dollar",,"100 Nordeagle Ave, Whitby, ON L1N 0B6. Canada","5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada",,,"No","Unknown","1.00","No","1.00","Yes",,,"0.00","26,416.80","0.00","26,416.80",,"No","No","No",,,,,,,"0.00",,"Sobeys Whitby","No","No","No","0.00","CAD 0.00","0","4541691984",,
"Delivered","Yes","2509","12/08/2022","Courchesne Larose","2509","960","Naomi Bendayan","USD 25737.60","12/09/2022","Equifruit, Inc.","35,106.09","25.74","0.00","Marie Lamare",,"38,392.18","2,034.12","12/15/2022","Net 30",,,"United States Dollar","9761 boul. des Sciences, Montréal, QC H1J 0A6. Canada","9761 boul. des Sciences, Montréal, QC H1J 0A6. Canada","5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada",,,"No","Unknown","0.73","No","1.36","Yes",,,"0.00","35,106.09","0.00","35,106.09",,"No","No","No",,,,,,,"0.00",,"Courchesne Larose","No","No","No","0.00","USD 0.00","0","02281891",,
"Delivered","Yes","2499","12/07/2022","Costco Vaughan Wet","2499","900","Naomi Bendayan","USD 25686.00","12/08/2022","Equifruit, Inc.","35,058.82","48.80","0.00","Marie Lamare",,"35,992.67","1,906.99","12/15/2022","Net 30",,,"United States Dollar","100 Line Drive, Vaughan, ON L4H 4M2. Canada","100 Line Drive, Vaughan, ON L4H 4M2. Canada","5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada",,,"No","Unknown","0.73","No","1.36","Yes",,,"0.00","35,058.82","0.00","35,058.82",,"No","No","No",,,,,,,"0.00",,"Costco Vaughan Wet","No","No","No","0.00","USD 0.00","0","226099",,
