Status,Number,Seller,Carrier,Amount,Quantity,Invoiced,Departure Date,Arrival Date,Port of Arrival,PARS number,Shipping Date,ISF,Amount (CAD),Unbilled Balance (CAD),Unpaid Balance (CAD),Temperature,Job:Description,Job:Expense,Job:Income,Job:Customer,Type,Attachments,Partially Received,Received Quantity,Reference,Date,Employee,Buyer,Job,Weight (lb),Volume (ft³),Approved By,Approved Date,Payment Terms,Incoterms,Notes,Currency,Billing Address,Shipping Address,Seller Address,Modes of Transportation,Last Event,Online,Exchange Rate,Is Cancelled,Reverse Exchange Rate,Paid,Division,Template Name,Tax Amt. (CAD),Amt. Before Tax (CAD),Other Charges (CAD),Items Amount (CAD),Online Creator,Is Printed,Pallets,Ventilation,Container#,Bill of Lading,US Customs,Canadian Customs,Customer,Remark,Examination,Job:Due Date,Temperature Recorder,Band Packaging,Sticker Packaging,Cases Packaging,Cornerboards Packaging,Port of Loading,Customs Clearance,Buyer:Name,Buyer:Account Number
Delivered,3686,Latbio S.A.,Maersk,USD 12690.00,900,Yes,8/24/24,9/9/24,Philadelphia,,9/14/24,Yes,"17,461.44",0,0,13.5,,"26,685.57","33,045.41",,Unknown,No,No,900,,8/13/24,David Melo,"Equifruit, Inc.",3686,"35,992.67","1,906.99",,,Net 10,FOB,,United States Dollar,"5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada","5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada","10 de agosto entre Pichincha y García Moreno, Pasaje, El Oro Ecuador",,,No,0.73,No,1.38,Yes,,,0,"17,461.44",0,"17,461.44",,No,Walk Global/Escobar,25,MNBU3468344,MAEU243403016,<none>,<none>,,,,9/18/24,,,,,Plastico,Puerto Bolivar,,"Equifruit, Inc.",
Delivered,3685,Hacienda Celia María C.A.,ZIM,USD 13095.00,900,Yes,8/25/24,9/1/24,Philadelphia,,9/11/24,Yes,"18,018.72",0,0,13.5,,"27,168.22","32,876.32",,Unknown,No,No,900,,8/13/24,David Melo,"Equifruit, Inc.",3685,0,"1,908.00",,,,FOB,,United States Dollar,"5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada","5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada","Luque 127 y Pedro Carbo, Guayaquil, Ecuador",,,No,0.73,No,1.38,Yes,,,0,"18,018.72",0,"18,018.72",,No,Walk Global/Escobar,25,ZMOU8870023,ZIMUGYL00010142,<none>,<none>,,,,9/16/24,,,,,Plastico,Guayaquil,,"Equifruit, Inc.",
Delivered,3684,ASOGUABO,Maersk,USD 12303.60,960,Yes,8/24/24,9/9/24,Philadelphia,,9/14/24,Yes,"16,929.76",0,0,13.5,,"26,537.14","30,805.17",,Unknown,No,No,960,,8/13/24,David Melo,"Equifruit, Inc.",3684,"38,392.18","2,034.12",,,Due on receipt,FOB,,United States Dollar,"5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada","5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada","VIA PANAMERICANA SUR Y QUINTA OESTE, El Guabo, El Oro 070115. Ecuador",,,No,0.73,No,1.38,Yes,,,0,"16,929.76",0,"16,929.76",,No,Tipo CHEP,25,MNBU3687764,MAEU243402963,<none>,<none>,,,,9/14/24,,,,,Plastico reciclado,Puerto Bolivar,,"Equifruit, Inc.",
Delivered,3678,ASOGUABO,Maersk,USD 13530.00,960,Yes,8/24/24,9/9/24,Philadelphia,,9/11/24,Yes,"18,617.28",0,0,13.5,,"26,109.89","31,187.59",,Unknown,No,No,960,,8/13/24,David Melo,"Equifruit, Inc.",3678,"38,392.18","2,034.12",,,Due on receipt,FOB,,United States Dollar,"5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada","5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada","VIA PANAMERICANA SUR Y QUINTA OESTE, El Guabo, El Oro 070115. Ecuador",,,No,0.73,No,1.38,Yes,,,0,"18,617.28",0,"18,617.28",,No,Tipo CHEP,25,MNBU3829283,MAEU243402954,<none>,<none>,,,,9/16/24,,,,,Plastico reciclado,Puerto Bolivar,,"Equifruit, Inc.",
Delivered,3683,ASOGUABO,Maersk,USD 12714.75,900,Yes,8/24/24,9/9/24,Philadelphia,,9/13/24,Yes,"17,495.50",0,0,13.5,,"26,685.47","32,972.94",,Unknown,No,No,900,,8/13/24,David Melo,"Equifruit, Inc.",3683,"35,992.67","1,906.99",,,Due on receipt,FOB,,United States Dollar,"5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada","5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada","VIA PANAMERICANA SUR Y QUINTA OESTE, El Guabo, El Oro 070115. Ecuador",,,No,0.73,No,1.38,Yes,,,0,"17,495.50",0,"17,495.50",,No,Walk Global/Escobar,25,MNBU3600790,MAEU243402939,<none>,<none>,,,,9/17/24,,,,,Plastico reciclado,Puerto Bolivar,,"Equifruit, Inc.",
Delivered,3682,ASOGUABO,Maersk,USD 12714.75,900,Yes,8/24/24,9/9/24,Philadelphia,,9/13/24,Yes,"17,495.50",0,0,13.5,,"26,676.77","33,045.41",,Unknown,No,No,900,,8/13/24,David Melo,"Equifruit, Inc.",3682,"35,992.67","1,906.99",,,Due on receipt,FOB,,United States Dollar,"5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada","5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada","VIA PANAMERICANA SUR Y QUINTA OESTE, El Guabo, El Oro 070115. Ecuador",,,No,0.73,No,1.38,Yes,,,0,"17,495.50",0,"17,495.50",,No,Walk Global/Escobar,25,MMAU1052214,MAEU243402923,<none>,<none>,,,,9/18/24,,,,,Plastico reciclado,Puerto Bolivar,US Clearance,"Equifruit, Inc.",
Delivered,3681,ASOGUABO,Maersk,USD 12714.75,900,Yes,8/24/24,9/9/24,Philadelphia,,9/12/24,Yes,"17,495.50",0,0,13.5,,"27,281.46","32,900.47",,Unknown,No,No,900,,8/13/24,David Melo,"Equifruit, Inc.",3681,"35,992.67","1,906.99",,,Due on receipt,FOB,,United States Dollar,"5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada","5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada","VIA PANAMERICANA SUR Y QUINTA OESTE, El Guabo, El Oro 070115. Ecuador",,,No,0.73,No,1.38,Yes,,,0,"17,495.50",0,"17,495.50",,No,Walk Global/Escobar,25,MNBU3371734,MAEU243403353,<none>,<none>,,,,9/20/24,,,,,Plastico reciclado,Puerto Bolivar,,"Equifruit, Inc.",
Delivered,3671,ASOGUABO,Maersk,USD 12714.75,900,Yes,8/24/24,9/9/24,Philadelphia,,9/11/24,Yes,"17,495.50",0,0,13.5,,"26,895.02","32,900.47",,Unknown,No,No,900,,8/13/24,David Melo,"Equifruit, Inc.",3671,"35,992.67","1,906.99",,,Due on receipt,FOB,,United States Dollar,"5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada","5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada","VIA PANAMERICANA SUR Y QUINTA OESTE, El Guabo, El Oro 070115. Ecuador",,,No,0.73,No,1.38,Yes,,,0,"17,495.50",0,"17,495.50",,No,Walk Global/Escobar,25,SUDU6254531,MAEU243402910,<none>,<none>,,,,9/20/24,,,,,Plastico reciclado,Puerto Bolivar,US Clearance,"Equifruit, Inc.",
Delivered,3680,PRIECOR S.A.,Maersk,USD 12690.00,900,Yes,8/24/24,9/9/24,Philadelphia,,9/12/24,Yes,"17,461.44",0,0,13.5,,"25,883.00","31,100.21",,Unknown,No,No,900,,8/13/24,David Melo,"Equifruit, Inc.",3680,"35,991.00","1,908.00",,,Due on receipt,FOB,,United States Dollar,"5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada","5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada","Avenida 25 de Junio y Napoleón Mera. Edificio Contempo, Machala, Ecuador",,,No,0.73,No,1.38,Yes,,,0,"17,461.44",0,"17,461.44",,No,Walk Global/Escobar,25,MCAU6021010,MAEU243403062,<none>,<none>,,,,9/16/24,,,,,Plastico,Puerto Bolivar,US Clearance,"Equifruit, Inc.",
Delivered,3631,Coliman Pacific Corporation,TQL,USD 14234.40,720,Yes,9/7/24,9/11/24,,,9/11/24,No,"19,572.30",0,0,13.5,,"25,935.99","27,536.37",,Unknown,No,No,720,,8/12/24,David Melo,"Equifruit, Inc.",3631,"28,794.14","1,525.59",,,,FOB,,United States Dollar,"5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada","5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada","10201 S 51st. Street Suite 127, Phoenix, AZ 85044. United States",,,No,0.73,No,1.38,Yes,,,0,"19,572.30",0,"19,572.30",,No,Chep,25,,,<none>,<none>,,,,9/11/24,,,,,Plastico,"Nogales, Arizona",US Clearance,"Equifruit, Inc.",
Delivered,3673,Surgesa S.A.,ZIM,USD 13095.00,900,Yes,8/24/24,9/4/24,Philadelphia,,9/10/24,Yes,"18,005.63",0,0,13.5,,"25,977.78","31,077.36",,Unknown,No,No,900,,8/12/24,David Melo,"Equifruit, Inc.",3673,"35,992.67","1,906.99",,,,FOB,,United States Dollar,"5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada","5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada","Luque #127, Pedro Carbo, Guayaquil 090307. Ecuador",,,No,0.73,No,1.38,Yes,,,0,"18,005.63",0,"18,005.63",,No,Walk Global/Escobar,25,JXLU5107265,ZIMUGYL00010160,<none>,<none>,,,,9/10/24,,,,,Plastico,Guayaquil,US Clearance,"Equifruit, Inc.",
Delivered,3672,Surgesa S.A.,ONE,USD 13095.00,900,Yes,8/24/24,9/4/24,Philadelphia,,9/10/24,Yes,"18,005.63",0,0,13.5,,"27,073.59","32,876.32",,Unknown,No,No,900,,8/12/24,David Melo,"Equifruit, Inc.",3672,"35,992.67","1,906.99",,,,FOB,,United States Dollar,"5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada","5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada","Luque #127, Pedro Carbo, Guayaquil 090307. Ecuador",,,No,0.73,No,1.38,Yes,,,0,"18,005.63",0,"18,005.63",,No,Walk Global/Escobar,25,TRIU8440821,ONEYGYEE14321300,<none>,<none>,,,,9/16/24,,,,,Plastico,Guayaquil,US Clearance,"Equifruit, Inc.",
Delivered,3632,Marplantis Organic Sustainable Agriculture,Maersk,USD 12690.00,900,Yes,8/24/24,9/9/24,Hueneme,,9/12/24,Yes,"17,448.75",0,0,13.5,,"24,946.80","30,842.98",,Unknown,No,No,900,,8/12/24,David Melo,"Equifruit, Inc.",3632,"35,992.67","1,906.99",,,,FOB,,United States Dollar,"5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada","5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada","DATILES 416 Y CALLE 6TA, GUAYAQUIL, GUAYAS Ecuador",,,No,0.73,No,1.38,Yes,,,0,"17,448.75",0,"17,448.75",,No,Walk Global/Escobar,25,MNBU4145270,MAEU243351050,<none>,<none>,,,,9/12/24,,,,,Plastico,Puerto Bolivar,US Clearance,"Equifruit, Inc.",
Delivered,3669,Marplantis Organic Sustainable Agriculture,ZIM,USD 13392.00,960,Yes,8/25/24,9/4/24,Philadelphia,,9/9/24,Yes,"18,414.00",0,0,13.5,,"25,812.36","31,141.76",,Unknown,No,No,960,,8/12/24,David Melo,"Equifruit, Inc.",3669,"38,390.40",0,,,,FOB,,United States Dollar,"5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada","5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada","DATILES 416 Y CALLE 6TA, GUAYAQUIL, GUAYAS Ecuador",,,No,0.73,No,1.38,Yes,,,0,"18,414.00",0,"18,414.00",,No,Tipo CHEP,25,ZMOU8814966,ZIMUGYL00010073,<none>,<none>,,,,9/9/24,,,,,Plastico,Guayaquil,US Clearance,"Equifruit, Inc.",
Delivered,3675,Marplantis Organic Sustainable Agriculture,ZIM,USD 12690.00,900,Yes,8/25/24,9/4/24,Philadelphia,,9/8/24,Yes,"17,448.75",0,0,13.5,,"26,595.69","32,900.47",,Unknown,No,No,900,,8/12/24,David Melo,"Equifruit, Inc.",3675,"35,992.67","1,906.99",,,,FOB,,United States Dollar,"5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada","5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada","DATILES 416 Y CALLE 6TA, GUAYAQUIL, GUAYAS Ecuador",,,No,0.73,No,1.38,Yes,,,0,"17,448.75",0,"17,448.75",,No,Walk Global/Escobar,25,ZMOU8814879,ZIMUGYL00010074,<none>,<none>,,,,9/14/24,,,,,Plastico,Guayaquil,US Clearance,"Equifruit, Inc.",
Delivered,3674,Marplantis Organic Sustainable Agriculture,ZIM,USD 12690.00,900,Yes,8/25/24,9/4/24,Philadelphia,,,Yes,"17,448.75",0,0,13.5,,"26,459.49","32,876.32",,Unknown,No,No,900,,8/12/24,David Melo,"Equifruit, Inc.",3674,"35,992.67","1,906.99",,,,FOB,,United States Dollar,"5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada","5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada","DATILES 416 Y CALLE 6TA, GUAYAQUIL, GUAYAS Ecuador",,,No,0.73,No,1.38,Yes,,,0,"17,448.75",0,"17,448.75",,No,Walk Global/Escobar,25,TTNU8405723,ZIMUGYL00010075,<none>,<none>,,,,9/16/24,,,,,Plastico,Guayaquil,US Clearance,"Equifruit, Inc.",
Delivered,3670,Marplantis Organic Sustainable Agriculture,Network,USD 12690.00,900,Yes,8/25/24,9/5/24,Hueneme,,9/9/24,Yes,"17,448.75",0,0,13.5,,"25,722.77","30,797.66",,Unknown,No,No,900,,8/12/24,David Melo,"Equifruit, Inc.",3670,"35,992.67","1,906.99",,,,FOB,,United States Dollar,"5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada","5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada","DATILES 416 Y CALLE 6TA, GUAYAQUIL, GUAYAS Ecuador",,,No,0.73,No,1.38,Yes,,,0,"17,448.75",0,"17,448.75",,No,Walk Global/Escobar,25,SEKU9267780,NQSH43101DV36105,<none>,<none>,,,,9/9/24,,,,,Plastico,Puerto Bolivar,US Clearance,"Equifruit, Inc.",
Delivered,3662,C.I. AGRICOLAS LAS FLORES S.A.S.,Seaboard,USD 13536.00,960,Yes,8/22/24,9/1/24,Philadelphia,,9/7/24,Yes,"18,612.00",0,0,13.5,,"27,054.64","31,765.54",,Unknown,No,No,960,,8/12/24,David Melo,"Equifruit, Inc.",3662,"38,392.18","2,034.12",,,,FOB,,United States Dollar,"5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada","5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada","Carrera 4ta #12-55 P 2, santa marta, 470006. Colombia",,,No,0.73,No,1.38,Yes,,,0,"18,612.00",0,"18,612.00",,No,Chep,25,TTNU8521240,SMLU8190800A,<none>,<none>,,,,9/5/24,,,,,Carton,Santa Marta,US Clearance,"Equifruit, Inc.",
Delivered,3661,C.I. AGRICOLAS LAS FLORES S.A.S.,Seaboard,USD 13536.00,960,Yes,8/22/24,9/1/24,Philadelphia,,9/5/24,Yes,"18,612.00",0,0,13.5,,"25,357.99","31,050.10",,Unknown,No,No,960,,8/12/24,David Melo,"Equifruit, Inc.",3661,"38,392.18","2,034.12",,,,FOB,,United States Dollar,"5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada","5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada","Carrera 4ta #12-55 P 2, santa marta, 470006. Colombia",,,No,0.73,No,1.38,Yes,,,0,"18,612.00",0,"18,612.00",,No,Chep,25,BMOU9849310,SMLU8190786A,<none>,<none>,,,,9/5/24,,,,,Carton,Santa Marta,US Clearance,"Equifruit, Inc.",
On Hand,3677,COQUIMBA,Maersk,USD 9724.80,960,Yes,8/30/24,9/9/24,Philadelphia,,9/12/24,Yes,"13,410.50",0,0,13.5,,"18,098.02",0,,Unknown,No,No,960,,8/8/24,David Melo,"Equifruit, Inc.",3677,"38,392.18","2,034.12",,,,FOB,,United States Dollar,"5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada","5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada","Parque Las Rosas 1/2 Cuadra Al Sur, Chinandega, Nicaragua",,,No,0.73,No,1.38,Yes,,,0,"13,410.50",0,"13,410.50",,No,Standard Americano,25,MNBU3113299,MAEU243540996,<none>,<none>,,,,8/26/24,,,,,Plastico,Puerto Cortes,Canada Inbond,"Equifruit, Inc.",
Delivered,3676,COQUIMBA,Maersk,USD 9724.80,960,Yes,8/23/24,9/2/24,Philadelphia,,9/9/24,Yes,"13,410.50",0,0,13.5,,"24,932.19","29,054.33",,Unknown,No,No,960,,8/8/24,David Melo,"Equifruit, Inc.",3676,"38,392.18","2,034.12",,,,EXW,,United States Dollar,"5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada","5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada","Parque Las Rosas 1/2 Cuadra Al Sur, Chinandega, Nicaragua",,,No,0.73,No,1.38,Yes,,,0,"13,410.50",0,"13,410.50",,No,Standard Americano,25,SUDU8136287,MAEU243243440,<none>,<none>,,,,9/9/24,,,,,Plastico,Puerto Cortes,Canada Inbond,"Equifruit, Inc.",
Delivered,3667,Latbio S.A.,Maersk,USD 12690.00,900,Yes,8/17/24,9/2/24,Philadelphia,,9/7/24,Yes,"17,499.51",0,0,13.5,,"26,763.16","32,876.32",,Unknown,No,No,900,,8/8/24,David Melo,"Equifruit, Inc.",3667,"35,992.67","1,906.99",,,Net 10,FOB,,United States Dollar,"5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada","5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada","10 de agosto entre Pichincha y García Moreno, Pasaje, El Oro Ecuador",,,No,0.73,No,1.38,Yes,,,0,"17,499.51",0,"17,499.51",,No,Walk Global/Escobar,25,SUDU6040062,MAEU243194223,<none>,<none>,,,,9/12/24,,,,,Plastico,Puerto Bolivar,US Clearance,"Equifruit, Inc.",
Delivered,3666,Latbio S.A.,Maersk,USD 12690.00,900,Yes,8/17/24,9/2/24,Philadelphia,,9/7/24,Yes,"17,499.51",0,0,13.5,,"26,817.26","32,876.32",,Unknown,No,No,900,,8/8/24,David Melo,"Equifruit, Inc.",3666,"35,992.67","1,906.99",,,Net 10,FOB,,United States Dollar,"5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada","5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada","10 de agosto entre Pichincha y García Moreno, Pasaje, El Oro Ecuador",,,No,0.73,No,1.38,Yes,,,0,"17,499.51",0,"17,499.51",,No,Walk Global/Escobar,25,MNBU3638775,MAEU243194194,<none>,<none>,,,,9/12/24,,,,,Plastico,Puerto Bolivar,US Clearance,"Equifruit, Inc.",
Delivered,3668,ASOGUABO,Maersk,USD 13448.20,960,Yes,8/17/24,9/3/24,Philadelphia,,9/9/24,Yes,"18,545.07",0,0,13.5,,"27,943.20","31,835.87",,Unknown,No,No,960,,8/8/24,David Melo,"Equifruit, Inc.",3668,"38,392.18","2,034.12",,,Due on receipt,FOB,,United States Dollar,"5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada","5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada","VIA PANAMERICANA SUR Y QUINTA OESTE, El Guabo, El Oro 070115. Ecuador",,,No,0.73,No,1.38,Yes,,,0,"18,545.07",0,"18,545.07",,No,Tipo CHEP,25,MNBU3911961,MAEU243194090,<none>,<none>,,,,9/7/24,,,,,Plastico reciclado,Puerto Bolivar,US Clearance,"Equifruit, Inc.",
Delivered,3656,ASOGUABO,Maersk,USD 13448.20,960,Yes,8/17/24,9/2/24,Philadelphia,,9/6/24,Yes,"18,545.07",0,0,13.5,,"27,936.45","33,543.69",,Unknown,No,No,960,,8/8/24,David Melo,"Equifruit, Inc.",3656,"38,392.18","2,034.12",,,Due on receipt,FOB,,United States Dollar,"5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada","5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada","VIA PANAMERICANA SUR Y QUINTA OESTE, El Guabo, El Oro 070115. Ecuador",,,No,0.73,No,1.38,Yes,,,0,"18,545.07",0,"18,545.07",,No,Tipo CHEP,25,SUDU6065060,MAEU243200037,<none>,<none>,,,,9/6/24,,,,,Plastico reciclado,Puerto Bolivar,US Clearance,"Equifruit, Inc.",
Delivered,3665,ASOGUABO,ONE,USD 13728.00,960,Yes,8/17/24,8/28/24,Philadelphia,,9/3/24,Yes,"18,930.91",0,0,13.5,,"26,506.96","30,969.89",,Unknown,No,No,960,,8/8/24,David Melo,"Equifruit, Inc.",3665,"38,392.18","2,034.12",,,Due on receipt,FOB,,United States Dollar,"5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada","5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada","VIA PANAMERICANA SUR Y QUINTA OESTE, El Guabo, El Oro 070115. Ecuador",,,No,0.73,No,1.38,Yes,,,0,"18,930.91",0,"18,930.91",,No,Tipo CHEP,25,TTNU8298477,ONEYGYEE13800400,<none>,<none>,,,,8/30/24,,,,,Plastico reciclado,Guayaquil,US Clearance,"Equifruit, Inc.",
Delivered,3664,ASOGUABO,Maersk,USD 12713.25,900,Yes,8/17/24,9/2/24,Philadelphia,,,Yes,"17,531.57",0,0,13.5,,"26,909.29","32,900.24",,Unknown,No,No,900,,8/8/24,David Melo,"Equifruit, Inc.",3664,"35,992.67","1,906.99",,,Due on receipt,,,United States Dollar,"5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada","5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada","VIA PANAMERICANA SUR Y QUINTA OESTE, El Guabo, El Oro 070115. Ecuador",,,No,0.73,No,1.38,Yes,,,0,"17,531.57",0,"17,531.57",,No,Walk Global/Escobar,25,MNBU3183526,MAEU243194065,<none>,<none>,,,,9/11/24,,,,,Plastico reciclado,Puerto Bolivar,US Clearance,"Equifruit, Inc.",
Delivered,3679,ASOGUABO,Maersk,USD 12713.25,900,Yes,8/17/24,9/2/24,Philadelphia,,9/5/24,Yes,"17,531.57",0,0,13.5,,"26,906.39","32,828.00",,Unknown,No,No,900,,8/8/24,David Melo,"Equifruit, Inc.",3679,"35,992.67","1,906.99",,,Due on receipt,FOB,,United States Dollar,"5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada","5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada","VIA PANAMERICANA SUR Y QUINTA OESTE, El Guabo, El Oro 070115. Ecuador",,,No,0.73,No,1.38,Yes,,,0,"17,531.57",0,"17,531.57",,No,Walk Global/Escobar,25,MNBU3527154,MAEU243194045,<none>,<none>,,,,9/9/24,,,,,Plastico reciclado,Puerto Bolivar,US Clearance,"Equifruit, Inc.",
Delivered,3660,Marplantis Organic Sustainable Agriculture,ONE,USD 13392.00,960,Yes,8/17/24,9/4/24,Philadelphia,,,Yes,"18,614.88",0,0,13.5,,"27,930.76","31,882.75",,Unknown,No,No,960,,8/5/24,David Melo,"Equifruit, Inc.",3660,"38,390.40",0,,,,FOB,,United States Dollar,"5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada","5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada","DATILES 416 Y CALLE 6TA, GUAYAQUIL, GUAYAS Ecuador",,,No,0.72,No,1.39,Yes,,,0,"18,614.88",0,"18,614.88",,No,Tipo CHEP,25,SEGU9173808,ONEYGYEE13686900,<none>,<none>,,,,9/10/24,,,,,Plastico,Guayaquil,US Clearance,"Equifruit, Inc.",
Delivered,3659,Marplantis Organic Sustainable Agriculture,ZIM,USD 13392.00,960,Yes,8/11/24,8/21/24,Philadelphia,,8/26/24,Yes,"18,614.88",0,0,13.5,,"28,141.12","31,636.60",,Unknown,No,No,960,,8/5/24,David Melo,"Equifruit, Inc.",3659,"38,390.40",0,,,,FOB,,United States Dollar,"5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada","5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada","DATILES 416 Y CALLE 6TA, GUAYAQUIL, GUAYAS Ecuador",,,No,0.72,No,1.39,Yes,,,0,"18,614.88",0,"18,614.88",,No,Tipo CHEP,25,ZMOU8838551,ZIMUGYL00009786,<none>,<none>,,,,8/27/24,,,,,Plastico,Guayaquil,US Clearance,"Equifruit, Inc.",
Delivered,3654,Surgesa S.A.,COSCO Shipping,USD 13095.00,900,Yes,8/17/24,9/4/24,Philadelphia,,9/3/24,Yes,"18,202.05",0,0,13.5,,"26,921.83","32,900.47",,Unknown,No,No,900,,8/5/24,David Melo,"Equifruit, Inc.",3654,"35,992.67","1,906.99",,,,FOB,,United States Dollar,"5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada","5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada","Luque #127, Pedro Carbo, Guayaquil 090307. Ecuador",,,No,0.72,No,1.39,Yes,,,0,"18,202.05",0,"18,202.05",,No,Walk Global/Escobar,25,DFOU6143630,COSU6393376350,<none>,<none>,,,,9/14/24,,,,,Plastico,Guayaquil,US Clearance,"Equifruit, Inc.",
Delivered,3657,Marplantis Organic Sustainable Agriculture,ONE,USD 13392.00,960,Yes,8/17/24,8/28/24,Philadelphia,,9/4/24,Yes,"18,614.88",0,0,13.5,,"26,110.67","31,141.76",,Unknown,No,No,960,,8/5/24,David Melo,"Equifruit, Inc.",3657,"38,390.40",0,,,,FOB,,United States Dollar,"5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada","5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada","DATILES 416 Y CALLE 6TA, GUAYAQUIL, GUAYAS Ecuador",,,No,0.72,No,1.39,Yes,,,0,"18,614.88",0,"18,614.88",,No,Tipo CHEP,25,SEGU9245791,ONEYGYEE13688400,<none>,<none>,,,,9/3/24,,,,,Plastico,Guayaquil,US Clearance,"Equifruit, Inc.",
