"Status","Job:Number","Incoming Shipment:Name","Purchase Order:Seller","Purchase Order:Carrier","Purchase Order:Container#","Purchase Order:Bill of Lading","Purchase Order:Harvest date","Purchase Order:Departure Date","Purchase Order:Arrival Date","Part Number","Item Definition:Categories","Pieces","Purchase Order:Customer","Sales Order:Buyer","Purchase Order:Shipping Date","Cargo Release:Purchase Order","Incoming Shipment:x dock date","Incoming Shipment:Terminal","Purchase Order:Port of Arrival","Purchase Order:ISF","Purchase Order:ramass_au_port_par","Purchase Order:transporteur_local","Purchase Order:US Customs","Purchase Order:Canadian Customs","Purchase Order:instructions_livraison_envoyes","Purchase Order:PARS number","Purchase Order:Examination","Purchase Order:Remark","Purchase Order:Temperature","Purchase Order:Ventilation","Purchase Order:Pallets","Purchase Order:Number","Incoming Shipment:Container Number","Incoming Shipment:Master Waybill","Sales Order:Billing Client","Warehouse Receipt Date","Departure Date","Arrival Date","Description","Synced to Logistico","Incoming Shipment:Waybill Number","Package","Length (in)","Height (in)","Width (in)","Weight (lb)","Volume (ft³)","Pickup Order:Number","Location Code","Location Description","Container","Piece Weight (lb)","Piece Volume (ft³)","Warehouse Provider","Model","Serial","Invoice Number","Purchase Order Number","Lot Number","Warehouse Receipt","Pickup Order","Cargo Release","Waybill (out)","Master Waybill (out)","Waybill (in)","Master Waybill (in)","Shipper","Consignee","WHR Shipper","WHR Consignee","WHR Supplier","Supplier","Issued By","Destination Agent","WHR Destination Agent","Inland Carrier","Carrier (out)","Carrier (in)","Released to","Booking #","Notify Party     ","Place of Delivery","Entry Date","Out Date","Dangerous","Schedule B Code","Schedule B Description","Include EEI","License Type","Export Code","Notes","Quantity","Unitary Value","Value","Unit","Attachments","Item ID","VIN","Tracking Number","First External Tracking Number","Pallet ID","Modes of Transportation","Origin Port","Destination Port","Secondary Description","Dimensions","Entry Number","G.O. Number","C.F.S. Number","Customs Entry Date","Contained Pieces","Arrival Date (Incoming)","Cargo Release P.O.","Volume weight (Vlb)","Chargeable Weight (lb)","Ventilation Setup","Temperature Setup","Generator Setup","Job Number","Sales Order Number","In Task","In Pallet","Previous Location","Release Order","Is Overstock","Unidentified","Container Number","Contained Descriptions","Contained Part Numbers","Vehicle Year","Vehicle Make","Vehicle Model","Vehicle Trim","Vehicle Class","Vehicle Type","Vehicle Manufacturer","Vehicle Body Type","Vehicle Country","Vehicle Engine Type","Vehicle Title Number","Vehicle Title State","Contained Item","Commodity Type","HTS","Manufacturer","Country","Is Cancelled","PO Line","SO Line","Expiration Date","Expired","On Hold","Hold Reason","Tracking #s","Requested Date","Promised Date","Lead Time","Pickup Date","Delivery Date","Imported Warehouse Receipt Number","Imported Pickup Order Number","Waybill Notes","NCM Code","Seal Number 1","Seal Number 2","Ship By","ETA Original ","Last event","Vessel arrived at Final POD","Vessel arrived at Final POD Date","Container Discharge at Final POD","Container Discharge at Final POD Date","Container Departure from Final POD","Container Departure from Final POD Date","Container Delivery to Consignee","Container Delivery to Consignee Date","Container Empty Return Depot","Container Empty Return Depot Date","Incoming Shipment:Notify Party     "
"On Hand","4515","4515","APPBOSA","Maersk","MWCU6836708","MAEU247699539",,"14/12/2024","06/01/2025","001PEAPP","Organic","960",,,"03/01/2025",,,,"Philadelphia","Yes",,,"<none>","<none>",,,,,"13.90","25.00","Chep","4515",,"MAEU247699539",,"12/10/2024","12/14/2024","12/29/2024","Banano Cavendish Organico Fairtrade con banda","No","MAEU247699539","Caja con tapa organica (morado y verde)","15.75","9.06","24.02","38,392.18","2,034.12",,"PA PORT","Philadelphia Port","No","39.99","2.12","Equifruit, Inc.","Organic banana",,,"4515",,"4515",,,,,"MAEU247699539","MAEU247699539","APPBOSA","Equifruit, Inc.","APPBOSA","Equifruit, Inc.",,,"DELAWARE AVENUE ENTERPRISES INC","Equifruit, Inc.","Equifruit, Inc.",,,"Maersk",,,"Chiovitti Banana Co., Ltd","Toronto","12/10/2024",,"No",,,"No",,,,"960.00","19.95","19,153.44","Cases","No","2",,,,,"Vessel, Containerized","Paita","Philadelphia","Banano Cavendish Organico Fairtrade con banda","15.75x24.02x9.06in",,,,,"0","12/29/2024",,"21,174.50","38,392.18",,,"No","4515",,"No","Yes",,"1","No","No",,,,,,,,,,,,,,,,"Yes","Fresh Bananas",,"APPBOSA",,"No","1","0",,"No","No",,,,,"5",,,"4515",,,,,,,,,"Pending",,"Pending",,"Pending",,"Pending",,"Pending",,"Chiovitti Banana Co., Ltd"
"On Hand","4525","4525","Hacienda Celia María C.A.","Maersk","MNBU3352117","MAEU247643275",,"14/12/2024","06/01/2025","007ECHCM",,"900",,,"06/01/2025",,,,"Philadelphia","Yes",,,"<none>","<none>",,,,,"13.90","25.00","Walk Global/Escobar","4525",,"MAEU247643275",,"12/10/2024","12/14/2024","12/29/2024","Banano Cavendish Organico Fairtrade 3lb con Banda Costco","No","MAEU247643275","Bandeja Organica/Open-Top Case (Morado y verde)","15.75","9.06","24.02","0.00","1,908.00",,"PA PORT","Philadelphia Port","No","0.00","2.12","Equifruit, Inc.","Organic banana",,,"4525",,"4525",,,,,"MAEU247643275","MAEU247643275","Hacienda Celia María C.A.","United Safety Agents","Hacienda Celia María C.A.","United Safety Agents",,,"DELAWARE AVENUE ENTERPRISES INC","Equifruit, Inc.","Equifruit, Inc.",,,"Maersk",,,"Chiovitti Banana Co., Ltd","Toronto","12/10/2024",,"No",,,"No",,,,"900.00","20.06","18,057.87","Cases","No","2",,,,,"Vessel, Containerized","Puerto Bolivar","Philadelphia","Banano Cavendish Organico Fairtrade 3lb con Banda Costco","15.75x24.02x9.06in",,,,,"0","12/29/2024",,"19,861.59","0.00",,,"No","4525",,"No","Yes",,"1","No","No",,,,,,,,,,,,,,,,"Yes","Fresh Bananas",,"Hacienda Celia María C.A.",,"No","1","0",,"No","No",,,,,"5",,,"4525",,,,,,,,,"Pending",,"Pending",,"Pending",,"Pending",,"Pending",,"Chiovitti Banana Co., Ltd"
"On Hand","4529","4529","ASOGUABO","Maersk","MCAU5009849","MAEU247643253",,"14/12/2024","06/01/2025","004ECELG","Conventional","960",,,"02/01/2025",,,,"Philadelphia","Yes",,,"<none>","<none>",,,,,"13.90","25.00","Tipo CHEP","4529",,"MAEU247643253",,"12/10/2024","12/14/2024","12/29/2024","Banano Cavendish Convencional Fairtrade con etiqueta","No","MAEU247643253","Caja con tapa convencional (naranja y azul)","15.75","9.06","24.02","38,392.18","2,034.12",,"PA PORT","Philadelphia Port","No","39.99","2.12","Equifruit, Inc.","Convencional banana",,,"4529",,"4529",,,,,"MAEU247643253","MAEU247643253","ASOGUABO","Equifruit, Inc.","ASOGUABO","Equifruit, Inc.",,,"DELAWARE AVENUE ENTERPRISES INC","Equifruit, Inc.","Equifruit, Inc.",,,"Maersk",,,"Chiovitti Banana Co., Ltd","Toronto","12/10/2024",,"No",,,"No",,,,"960.00","15.37","14,754.24","Cases","No","2",,,,,"Vessel, Containerized","Puerto Bolivar","Philadelphia","Banano Cavendish Convencional Fairtrade con etiqueta","15.75x24.02x9.06in",,,,,"0","12/29/2024",,"21,174.50","38,392.18",,,"No","4529",,"No","Yes",,"1","No","No",,,,,,,,,,,,,,,,"Yes","Fresh Bananas",,"ASOGUABO",,"No","1","0",,"No","No",,,,,"5",,,"4529",,,,,,,,,"Pending",,"Pending",,"Pending",,"Pending",,"Pending",,"Chiovitti Banana Co., Ltd"
"On Hand","4520","4520","ASOGUABO","Maersk","MNBU3731342","MAEU247643156",,"14/12/2024","06/01/2025","001ECELG","Organic","768",,,"03/01/2025",,,,"Philadelphia","Yes",,,"<none>","<none>",,,,,"13.90","25.00","Tipo CHEP","4520",,"MAEU247643156",,"12/10/2024","12/14/2024","12/29/2024","Banano Cavendish Organico Fairtrade con banda","No","MAEU247643156","Caja con tapa organica (morado y verde)","15.75","9.06","24.02","30,713.74","1,627.30",,"PA PORT","Philadelphia Port","No","39.99","2.12","Equifruit, Inc.","Organic banana",,,"4520",,"4520",,,,,"MAEU247643156","MAEU247643156","ASOGUABO","Equifruit, Inc.","ASOGUABO","Equifruit, Inc.",,,"DELAWARE AVENUE ENTERPRISES INC","Equifruit, Inc.","Equifruit, Inc.",,,"Maersk",,,"Chiovitti Banana Co., Ltd","Toronto","12/10/2024",,"No",,,"No",,,,"768.00","19.88","15,268.61","Cases","No","2",,,,,"Vessel, Containerized","Puerto Bolivar","Philadelphia","Banano Cavendish Organico Fairtrade con banda","15.75x24.02x9.06in",,,,,"0","12/29/2024",,"16,939.60","30,713.74",,,"No","4520",,"No","Yes",,"2","No","No",,,,,,,,,,,,,,,,"Yes","Fresh Bananas",,"ASOGUABO",,"No","1","0",,"No","No",,,,,"5",,,"4520",,,,,,,,,"Pending",,"Pending",,"Pending",,"Pending",,"Pending",,"Chiovitti Banana Co., Ltd"
"On Hand","4520","4520","ASOGUABO","Maersk","MNBU3731342","MAEU247643156",,"14/12/2024","06/01/2025","004ECELG","Conventional","192",,,"03/01/2025",,,,"Philadelphia","Yes",,,"<none>","<none>",,,,,"13.90","25.00","Tipo CHEP","4520",,"MAEU247643156",,"12/10/2024","12/14/2024","12/29/2024","Banano Cavendish Convencional Fairtrade con etiqueta","No","MAEU247643156","Caja con tapa convencional (naranja y azul)","15.75","9.06","24.02","7,678.44","406.82",,"PA PORT","Philadelphia Port","No","39.99","2.12","Equifruit, Inc.","Convencional banana",,,"4520",,"4520",,,,,"MAEU247643156","MAEU247643156","ASOGUABO","Equifruit, Inc.","ASOGUABO","Equifruit, Inc.",,,"DELAWARE AVENUE ENTERPRISES INC","Equifruit, Inc.","Equifruit, Inc.",,,"Maersk",,,"Chiovitti Banana Co., Ltd","Toronto","12/10/2024",,"No",,,"No",,,,"192.00","15.37","2,950.85","Cases","No","3",,,,,"Vessel, Containerized","Puerto Bolivar","Philadelphia","Banano Cavendish Convencional Fairtrade con etiqueta","15.75x24.02x9.06in",,,,,"0","12/29/2024",,"4,234.90","7,678.44",,,"No","4520",,"No","Yes",,"1","No","No",,,,,,,,,,,,,,,,"Yes","Fresh Bananas",,"ASOGUABO",,"No","2","0",,"No","No",,,,,"5",,,"4520",,,,,,,,,"Pending",,"Pending",,"Pending",,"Pending",,"Pending",,"Chiovitti Banana Co., Ltd"
"On Hand","4522","4522","ASOGUABO","Maersk","MNBU4484519","MAEU247643079",,"14/12/2024","06/01/2025","001ECELG","Organic","960",,,"06/01/2025",,,,"Philadelphia","Yes",,,"<none>","<none>",,,,,"13.90","25.00","Tipo CHEP","4522",,"MAEU247643079",,"12/10/2024","12/14/2024","12/29/2024","Banano Cavendish Organico Fairtrade con banda","No","MAEU247643079","Caja con tapa organica (morado y verde)","15.75","9.06","24.02","38,392.18","2,034.12",,"PA PORT","Philadelphia Port","No","39.99","2.12","Equifruit, Inc.","Organic banana",,,"4522",,"4522",,,,,"MAEU247643079","MAEU247643079","ASOGUABO","United Safety Agents","ASOGUABO","United Safety Agents",,,"DELAWARE AVENUE ENTERPRISES INC","Equifruit, Inc.","Equifruit, Inc.",,,"Maersk",,,"Chiovitti Banana Co., Ltd","Toronto","12/10/2024",,"No",,,"No",,,,"960.00","19.88","19,085.76","Cases","No","2",,,,,"Vessel, Containerized","Puerto Bolivar","Philadelphia","Banano Cavendish Organico Fairtrade con banda","15.75x24.02x9.06in",,,,,"0","12/29/2024",,"21,174.50","38,392.18",,,"No","4522",,"No","Yes",,"1","No","No",,,,,,,,,,,,,,,,"Yes","Fresh Bananas",,"ASOGUABO",,"No","1","0",,"No","No",,,,,"5",,,"4522",,,,,,,,,"Pending",,"Pending",,"Pending",,"Pending",,"Pending",,"Chiovitti Banana Co., Ltd"
"On Hand","4524","4524","ASOGUABO","Maersk","MNBU3829703","MAEU247642962",,"14/12/2024","06/01/2025","007ECELG","Costco","900",,,"06/01/2025",,,,"Philadelphia","Yes",,,"<none>","<none>",,,,,"13.90","25.00","Walk Global/Escobar","4524",,"MAEU247642962",,"12/10/2024","12/14/2024","12/29/2024","Banano Cavendish Organico Fairtrade 3lb con Banda Costco","No","MAEU247642962","Bandeja Organica/Open-Top Case (Morado y verde)","15.75","9.06","24.02","35,992.67","1,906.99",,"PA PORT","Philadelphia Port","No","39.99","2.12","Equifruit, Inc.","Organic banana",,,"4524",,"4524",,,,,"MAEU247642962","MAEU247642962","ASOGUABO","Equifruit, Inc.","ASOGUABO","Equifruit, Inc.",,,"DELAWARE AVENUE ENTERPRISES INC","Equifruit, Inc.","Equifruit, Inc.",,,"Maersk",,,"Courchesne Larose","Montreal","12/10/2024",,"No",,,"No",,,,"900.00","19.98","17,985.96","Cases","No","2",,,,,"Vessel, Containerized","Puerto Bolivar","Philadelphia","Banano Cavendish Organico Fairtrade 3lb con Banda Costco","15.75x24.02x9.06in",,,,,"0","12/29/2024",,"19,851.10","35,992.67",,,"No","4524",,"No","Yes",,"1","No","No",,,,,,,,,,,,,,,,"Yes","Fresh Bananas",,"ASOGUABO",,"No","1","0",,"No","No",,,,,"5",,,"4524",,,,,,,,,"Pending",,"Pending",,"Pending",,"Pending",,"Pending",,"Courchesne Larose"
"On Hand","4519","4519","ASOGUABO","Maersk","MNBU4279453","MAEU247642933",,"14/12/2024","06/01/2025","007ECELG","Costco","900",,,"05/01/2025",,,,"Philadelphia","Yes",,,"<none>","<none>",,,,,"13.90","25.00","Walk Global/Escobar","4519",,"MAEU247642933",,"12/10/2024","12/14/2024","12/29/2024","Banano Cavendish Organico Fairtrade 3lb con Banda Costco","No","MAEU247642933","Bandeja Organica/Open-Top Case (Morado y verde)","15.75","9.06","24.02","35,992.67","1,906.99",,"PA PORT","Philadelphia Port","No","39.99","2.12","Equifruit, Inc.","Organic banana",,,"4519",,"4519",,,,,"MAEU247642933","MAEU247642933","ASOGUABO","Equifruit, Inc.","ASOGUABO","Equifruit, Inc.",,,"DELAWARE AVENUE ENTERPRISES INC","Equifruit, Inc.","Equifruit, Inc.",,,"Maersk",,,"Chiovitti Banana Co., Ltd","Toronto","12/10/2024",,"No",,,"No",,,,"900.00","19.98","17,985.96","Cases","No","2",,,,,"Vessel, Containerized","Puerto Bolivar","Philadelphia","Banano Cavendish Organico Fairtrade 3lb con Banda Costco","15.75x24.02x9.06in",,,,,"0","12/29/2024",,"19,851.10","35,992.67",,,"No","4519",,"No","Yes",,"1","No","No",,,,,,,,,,,,,,,,"Yes","Fresh Bananas",,"ASOGUABO",,"No","1","0",,"No","No",,,,,"5",,,"4519",,,,,,,,,"Pending",,"Pending",,"Pending",,"Pending",,"Pending",,"Chiovitti Banana Co., Ltd"
"On Hand","4518","4518","ASOGUABO","Maersk","MNBU0647393","MAEU247642870",,"14/12/2024","06/01/2025","007ECELG","Costco","900",,,"03/01/2025",,,,"Philadelphia","Yes",,,"<none>","<none>",,,,,"13.90","25.00","Walk Global/Escobar","4518",,"MAEU247642870",,"12/10/2024","12/14/2024","12/29/2024","Banano Cavendish Organico Fairtrade 3lb con Banda Costco","No","MAEU247642870","Bandeja Organica/Open-Top Case (Morado y verde)","15.75","9.06","24.02","35,992.67","1,906.99",,"PA PORT","Philadelphia Port","No","39.99","2.12","Equifruit, Inc.","Organic banana",,,"4518",,"4518",,,,,"MAEU247642870","MAEU247642870","ASOGUABO","Equifruit, Inc.","ASOGUABO","Equifruit, Inc.",,,"DELAWARE AVENUE ENTERPRISES INC","Equifruit, Inc.","Equifruit, Inc.",,,"Maersk",,,"Chiovitti Banana Co., Ltd","Toronto","12/10/2024",,"No",,,"No",,,,"900.00","19.98","17,985.96","Cases","No","2",,,,,"Vessel, Containerized","Puerto Bolivar","Philadelphia","Banano Cavendish Organico Fairtrade 3lb con Banda Costco","15.75x24.02x9.06in",,,,,"0","12/29/2024",,"19,851.10","35,992.67",,,"No","4518",,"No","Yes",,"1","No","No",,,,,,,,,,,,,,,,"Yes","Fresh Bananas",,"ASOGUABO",,"No","1","0",,"No","No",,,,,"5",,,"4518",,,,,,,,,"Pending",,"Pending",,"Pending",,"Pending",,"Pending",,"Chiovitti Banana Co., Ltd"
"On Hand","4516","4516","PRIECOR S.A.","Maersk","MNBU3072287","MAEU247642804",,"14/12/2024","06/01/2025","007ECPRI",,"900",,,"03/01/2025",,,,"Philadelphia","Yes",,,"<none>","<none>",,,,,"13.90","25.00","Walk Global/Escobar","4516",,"MAEU247642804",,"12/10/2024","12/14/2024","12/29/2024","Banano Cavendish Organico Fairtrade 3lb con Banda Costco","No","MAEU247642804","Bandeja Organica/Open-Top Case (Morado y verde)","15.75","9.06","24.02","35,991.00","1,908.00",,"PA PORT","Philadelphia Port","No","39.99","2.12","Equifruit, Inc.","Organic banana",,,"4516",,"4516",,,,,"MAEU247642804","MAEU247642804","PRIECOR S.A.","United Safety Agents","PRIECOR S.A.","United Safety Agents",,,"DELAWARE AVENUE ENTERPRISES INC","Equifruit, Inc.","Equifruit, Inc.",,,"Maersk",,,"Courchesne Larose","Montreal","12/10/2024",,"No",,,"No",,,,"900.00","19.88","17,892.90","Cases","No","2",,,,,"Vessel, Containerized","Puerto Bolivar","Philadelphia","Banano Cavendish Organico Fairtrade 3lb con Banda Costco","15.75x24.02x9.06in",,,,,"0","12/29/2024",,"19,861.59","35,991.00",,,"No","4516",,"No","Yes",,"1","No","No",,,,,,,,,,,,,,,,"Yes","Fresh Bananas",,"PRIECOR S.A.",,"No","1","0",,"No","No",,,,,"5",,,"4516",,,,,,,,,"Pending",,"Pending",,"Pending",,"Pending",,"Pending",,"Courchesne Larose"
"On Hand","4508","4508","Marplantis Organic Sustainable Agriculture","Maersk","MWCU5235488","MAEU247535033",,"14/12/2024","06/01/2025","001ECMAR",,"960",,,"02/01/2025",,,,"Philadelphia","Yes",,,"<none>","<none>",,,,,"13.90","25.00","Tipo CHEP","4508",,"MAEU247535033",,"12/10/2024","12/14/2024","12/29/2024","Banano Cavendish Organico Fairtrade con banda","No","MAEU247535033","Caja con tapa organica (morado y verde)","0.00","0.00","0.00","38,390.40","0.00",,"PA PORT","Philadelphia Port","No","39.99","0.00","Equifruit, Inc.","Organic banana",,,"4508",,"4508",,,,,"MAEU247535033","MAEU247535033","Marplantis Organic Sustainable Agriculture","United Safety Agents","Marplantis Organic Sustainable Agriculture","United Safety Agents",,,"DELAWARE AVENUE ENTERPRISES INC","Equifruit, Inc.","Equifruit, Inc.",,,"Maersk",,,"Chiovitti Banana Co., Ltd","Montreal","12/10/2024",,"No",,,"No",,,,"960.00","19.61","18,829.15","Casa","No","2",,,,,"Vessel, Containerized","Puerto Bolivar","Philadelphia","Banano Cavendish Organico Fairtrade con banda","0.00x0.00x0.00in",,,,,"0","12/29/2024",,"0.00","38,390.40",,,"No","4508",,"No","Yes",,"1","No","No",,,,,,,,,,,,,,,,"Yes","Fresh Bananas",,"Marplantis Organic Sustainable Agriculture",,"No","1","0",,"No","No",,,,,"8",,,"4508",,,,,,,,,"Pending",,"Pending",,"Pending",,"Pending",,"Pending",,"Chiovitti Banana Co., Ltd"
"On Hand","4507","4507","Marplantis Organic Sustainable Agriculture","Maersk","MNBU3629161","MAEU247643210",,"14/12/2024","06/01/2025","007ECMAR",,"900",,,"02/01/2025",,,,"Philadelphia","Yes",,,"<none>","<none>",,,,,"13.90","25.00","Walk Global/Escobar","4507",,"MAEU247643210",,"12/26/2024","12/14/2024","01/06/2025","Banano Cavendish Organico Fairtrade 3lb con Banda Costco","No","MAEU247643210","Caja con tapa organica (morado y verde)","15.75","9.06","24.02","35,992.67","1,906.99",,"PA PORT","Philadelphia Port","No","39.99","2.12","Equifruit, Inc.","Organic banana",,,"4507",,"4507",,,,,"MAEU247643210","MAEU247643210","Marplantis Organic Sustainable Agriculture","Equifruit, Inc.","Marplantis Organic Sustainable Agriculture","Equifruit, Inc.",,,"DELAWARE AVENUE ENTERPRISES INC","Equifruit, Inc.","Equifruit, Inc.",,,"Maersk",,,"Courchesne Larose","Montreal","12/26/2024",,"No",,,"No",,,,"900.00","19.82","17,842.14","Cases","No","2",,,,,"Vessel, Containerized","Guayaquil","Philadelphia","Banano Cavendish Organico Fairtrade 3lb con Banda Costco","15.75x24.02x9.06in",,,,,"0","01/06/2025",,"19,851.10","35,992.67",,,"No","4507",,"No","Yes",,"1","No","No",,,,,,,,,,,,,,,,"Yes","Fresh Bananas",,"Marplantis Organic Sustainable Agriculture",,"No","2","0",,"No","No",,,,,"24",,,"4507",,,,,,,,,"Pending",,"Pending",,"Pending",,"Pending",,"Pending",,"Courchesne Larose"
"Ordered","3920",,"Coliman Pacific Corporation",,,,,"14/10/2024","18/11/2024","007MXCOL",,"900",,,"18/11/2024",,,,,"<none>",,,"<none>","<none>",,,,,"13.90","25.00","Chep","3920",,,,,,,"Banano Cavendish Organico Fairtrade 3lb con Banda Costco","No",,"Bandeja Organica/Open-Top Case (Morado y verde)","15.75","9.06","24.02","35,992.67","1,906.99",,,,"No","39.99","2.12",,"Organic banana ",,,"3920",,,,,,,,,,,,,,,,,,,,,,,,,"10/18/2024",,"No",,,"No",,,,"900.00","24.54","22,085.44","Cases","No","0",,,,,,,,"Banano Cavendish Organico Fairtrade 3lb con Banda Costco","15.75x24.02x9.06in",,,,,"0",,,"19,851.10","35,992.67",,,"No","3920",,"No","No",,"0","No","No",,,,,,,,,,,,,,,,"No","Fresh Bananas",,"Coliman Pacific Corporation",,"No","1","0",,"No","No",,,,,"0",,,,,,,,,,,,"Pending",,"Pending",,"Pending",,"Pending",,"Pending",,
"Ordered","3944",,"Coliman Pacific Corporation",,,,,"18/11/2024","22/11/2024","007MXCOL",,"900",,,"22/11/2024",,,,,"<none>",,,"<none>","<none>",,,,,"13.90","25.00","Chep","3944",,,,,,,"Banano Cavendish Organico Fairtrade 3lb con Banda Costco","No",,"Bandeja Organica/Open-Top Case (Morado y verde)","15.75","9.06","24.02","35,992.67","1,906.99",,,,"No","39.99","2.12",,"Organic banana ",,,"3944",,,,,,,,,,,,,,,,,,,,,,,,,"10/18/2024",,"No",,,"No",,,,"900.00","24.54","22,085.44","Cases","No","0",,,,,,,,"Banano Cavendish Organico Fairtrade 3lb con Banda Costco","15.75x24.02x9.06in",,,,,"0",,,"19,851.10","35,992.67",,,"No","3944",,"No","No",,"0","No","No",,,,,,,,,,,,,,,,"No","Fresh Bananas",,"Coliman Pacific Corporation",,"No","1","0",,"No","No",,,,,"0",,,,,,,,,,,,"Pending",,"Pending",,"Pending",,"Pending",,"Pending",,
"Ordered","3942",,"Coliman Pacific Corporation",,,,,"21/11/2024","25/11/2024","007MXCOL",,"900",,,"25/11/2024",,,,,"<none>",,,"<none>","<none>",,,,,"13.90","25.00","Chep","3942",,,,,,,"Banano Cavendish Organico Fairtrade 3lb con Banda Costco","No",,"Bandeja Organica/Open-Top Case (Morado y verde)","15.75","9.06","24.02","35,992.67","1,906.99",,,,"No","39.99","2.12",,"Organic banana ",,,"3942",,,,,,,,,,,,,,,,,,,,,,,,,"10/18/2024",,"No",,,"No",,,,"900.00","24.54","22,085.44","Cases","No","0",,,,,,,,"Banano Cavendish Organico Fairtrade 3lb con Banda Costco","15.75x24.02x9.06in",,,,,"0",,,"19,851.10","35,992.67",,,"No","3942",,"No","No",,"0","No","No",,,,,,,,,,,,,,,,"No","Fresh Bananas",,"Coliman Pacific Corporation",,"No","1","0",,"No","No",,,,,"0",,,,,,,,,,,,"Pending",,"Pending",,"Pending",,"Pending",,"Pending",,
"On Hand","3677","3677","COQUIMBA","Maersk","MNBU3113299","MAEU243540996","27/08/2024","30/08/2024","09/09/2024","004NICOQ","Conventional","960",,,"12/09/2024",,,,"Philadelphia","Yes",,,"<none>","<none>",,,,,"13.50","25.00","Standard Americano","3677",,"MAEU243540996",,"08/27/2024","08/30/2024","09/09/2024","Banano Cavendish Convencional Fairtrade con etiqueta","No","MAEU243540996","Caja con tapa convencional (naranja y azul)","15.75","9.06","24.02","38,392.18","2,034.12",,"PA PORT","Philadelphia Port","No","39.99","2.12","Equifruit, Inc.","Convencional banana",,,"3677",,"3677",,,,,"MAEU243540996","MAEU243540996","COQUIMBA","Equifruit, Inc.","COQUIMBA","Equifruit, Inc.",,,"DELAWARE AVENUE ENTERPRISES INC","Equifruit, Inc.","Equifruit, Inc.",,,"Maersk",,,"Chiovitti Banana Co., Ltd","Toronto","08/27/2024",,"No",,,"No",,,,"960.00","13.97","13,410.50","Cases","No","2",,,,,"Vessel, Containerized","Chinandega","Philadelphia","Banano Cavendish Convencional Fairtrade con etiqueta","15.75x24.02x9.06in",,,,,"0","09/09/2024",,"21,174.50","38,392.18",,,"No","3677",,"No","Yes",,"1","No","No",,,,,,,,,,,,,,,,"Yes","Fresh Bananas",,"COQUIMBA",,"No","1","0",,"No","No",,,,,"19",,,"3677",,,,,,,,,"Pending",,"Pending",,"Pending",,"Pending",,"Pending",,"Chiovitti Banana Co., Ltd"
"On Hand","3618","3618","Marplantis Organic Sustainable Agriculture","ZIM","ZMOU8896429","ZIMUGYL00009762","06/08/2024","11/08/2024","21/08/2024","001ECMAR",,"672",,,"26/08/2024",,,,"Philadelphia","Yes",,,"<none>","<none>",,,,,"13.50","25.00","Tipo CHEP","3618",,"ZIMUGYL00009762",,"08/06/2024","08/11/2024","08/21/2024","Banano Cavendish Organico Fairtrade con banda","No","ZIMUGYL00009762","Caja con tapa organica (morado y verde)","0.00","0.00","0.00","26,873.28","0.00",,"PA PORT","Philadelphia Port","No","39.99","0.00","Equifruit, Inc.","Organic banana",,,"3618",,"3618",,,,,"ZIMUGYL00009762","ZIMUGYL00009762","Marplantis Organic Sustainable Agriculture","United Safety Agents","Marplantis Organic Sustainable Agriculture","United Safety Agents",,,"DELAWARE AVENUE ENTERPRISES INC","Equifruit, Inc.","Equifruit, Inc.",,,"ZIM",,,"Courchesne Larose","Montreal","08/06/2024",,"No",,,"No",,,,"672.00","19.25","12,936.67","Casa","No","2",,,,,"Vessel, Containerized","Guayaquil","Philadelphia","Banano Cavendish Organico Fairtrade con banda","0.00x0.00x0.00in",,,,,"0","08/21/2024",,"0.00","26,873.28",,,"No","3618",,"No","Yes",,"1","No","No",,,,,,,,,,,,,,,,"Yes","Fresh Bananas",,"Marplantis Organic Sustainable Agriculture",,"No","2","0",,"No","No",,,,,"13",,,"3618",,,,,,,,,"Pending",,"Pending",,"Pending",,"Pending",,"Pending",,"Courchesne Larose"
"On Hand","3618","3618","Marplantis Organic Sustainable Agriculture","ZIM","ZMOU8896429","ZIMUGYL00009762","06/08/2024","11/08/2024","21/08/2024","001ECMAR",,"288",,,"26/08/2024",,,,"Philadelphia","Yes",,,"<none>","<none>",,,,,"13.50","25.00","Tipo CHEP","3618",,"ZIMUGYL00009762",,"08/06/2024","08/11/2024","08/21/2024","Banano Cavendish Organico Fairtrade con banda","No","ZIMUGYL00009762","Caja con tapa organica (morado y verde)","0.00","0.00","0.00","11,517.12","0.00",,"PA PORT","Philadelphia Port","No","39.99","0.00","Equifruit, Inc.","Organic banana",,,"3618",,"3618",,,,,"ZIMUGYL00009762","ZIMUGYL00009762","Marplantis Organic Sustainable Agriculture","United Safety Agents","Marplantis Organic Sustainable Agriculture","United Safety Agents",,,"DELAWARE AVENUE ENTERPRISES INC","Equifruit, Inc.","Equifruit, Inc.",,,"ZIM",,,"Courchesne Larose","Montreal","08/06/2024",,"No",,,"No",,,,"288.00","19.25","5,544.29","Casa","No","2",,,,,"Vessel, Containerized","Guayaquil","Philadelphia","Banano Cavendish Organico Fairtrade con banda","0.00x0.00x0.00in",,,,,"0","08/21/2024",,"0.00","11,517.12",,,"No","3618",,"No","Yes",,"1","No","No",,,,,,,,,,,,,,,,"Yes","Fresh Bananas",,"Marplantis Organic Sustainable Agriculture",,"No","2","0",,"No","No",,,,,"13",,,"3618",,,,,,,,,"Pending",,"Pending",,"Pending",,"Pending",,"Pending",,"Courchesne Larose"
